X,Y,OBJECTID,recordID,individualID,appInstallID,captured_time,submitted_time,image_filepath,action_taken,lat,lng,trained,organization_code,IsImageAdultClassified,IsImageRacyClassified,trained_count
150.683024806186,-33.8029832465013,9534,fbd93b76f9a846e6a8a387a6c0f4e8a3_1589180471832,fbd93b76f9a846e6a8a387a6c0f4e8a3,1.0.40,2020/05/11 07:01:18.626,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/fbd93b76f9a846e6a8a387a6c0f4e8a3_1589180471831.jpg,trash,-33.802983246501256,150.68302480618556,,,false,false,0
150.68259395652,-33.80283132201,9535,fbd93b76f9a846e6a8a387a6c0f4e8a3_1589180438174,fbd93b76f9a846e6a8a387a6c0f4e8a3,1.0.40,2020/05/11 07:00:47.677,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/fbd93b76f9a846e6a8a387a6c0f4e8a3_1589180438174.jpg,recycle,-33.80283132201,150.6825939565201,,,false,false,0
150.682644434414,-33.8048997056054,9536,fbd93b76f9a846e6a8a387a6c0f4e8a3_1589179471174,fbd93b76f9a846e6a8a387a6c0f4e8a3,1.0.40,2020/05/11 06:44:37.354,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/fbd93b76f9a846e6a8a387a6c0f4e8a3_1589179471174.jpg,recycle,-33.804899705605386,150.68264443441356,,,false,false,0
150.682993556245,-33.8047766010551,9537,fbd93b76f9a846e6a8a387a6c0f4e8a3_1589179451564,fbd93b76f9a846e6a8a387a6c0f4e8a3,1.0.40,2020/05/11 06:44:18.795,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/fbd93b76f9a846e6a8a387a6c0f4e8a3_1589179451564.jpg,recycle,-33.80477660105513,150.68299355624492,,,false,false,0
150.683167640542,-33.804989399649,9538,fbd93b76f9a846e6a8a387a6c0f4e8a3_1589178908972,fbd93b76f9a846e6a8a387a6c0f4e8a3,1.0.40,2020/05/11 06:35:17.122,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/fbd93b76f9a846e6a8a387a6c0f4e8a3_1589178908971.jpg,recycle,-33.804989399649024,150.68316764054237,,,false,false,0
150.683012246151,-33.8049044098373,9539,fbd93b76f9a846e6a8a387a6c0f4e8a3_1589178807214,fbd93b76f9a846e6a8a387a6c0f4e8a3,1.0.40,2020/05/11 06:33:41.462,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/fbd93b76f9a846e6a8a387a6c0f4e8a3_1589178807214.jpg,trash,-33.804904409837306,150.68301224615095,,,false,false,0
-122.010756878584,37.9407648195682,9540,7d00118edd4b49248d23d4c1afaecac6_1589164342226,7d00118edd4b49248d23d4c1afaecac6,1.0.40,2020/05/11 02:32:58.290,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/7d00118edd4b49248d23d4c1afaecac6_1589164342226.jpg,leave,37.940764819568194,-122.01075687858447,,,false,false,0
77.623114390371,12.9428062727795,9541,d652a14e183847fb97acd0d4b5b05d25_1589163429658,d652a14e183847fb97acd0d4b5b05d25,1.0.40,2020/05/11 02:17:32.290,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/d652a14e183847fb97acd0d4b5b05d25_1589163429658.jpg,trash,12.942806272779531,77.62311439037099,,LATER,false,false,0
118.889584720929,-2.67878456544857,9542,44259e53b3784c3688fd267dad95c897_1589151190193,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/10 22:53:16.963,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589151190193.jpg,leave,-2.6787845654485527,118.88958472092871,,4968,false,false,0
118.885812800917,-2.68204247004768,9543,44259e53b3784c3688fd267dad95c897_1589150432559,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/10 22:40:39.572,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589150432558.jpg,trash,-2.682042470047682,118.88581280091684,,4968,false,false,0
118.883298728699,-2.68421404691128,9544,44259e53b3784c3688fd267dad95c897_1589150140582,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/10 22:35:49.960,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589150140582.jpg,leave,-2.6842140469112805,118.88329872869906,,4968,false,false,0
-73.071756977656,40.9119826276236,9545,7d6c2e17b47344c1883aa282fc9a4be0_1589149951088,7d6c2e17b47344c1883aa282fc9a4be0,1.0.40,2020/05/10 22:32:40.363,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/7d6c2e17b47344c1883aa282fc9a4be0_1589149951088.jpg,leave,40.91198262762362,-73.071756977656,,,false,false,0
118.880961332581,-2.68543336540713,9546,44259e53b3784c3688fd267dad95c897_1589149936488,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/10 22:32:22.775,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589149936488.jpg,leave,-2.685433365407114,118.8809613325809,,4968,false,false,0
-73.071693526649,40.9119725274303,9547,7d6c2e17b47344c1883aa282fc9a4be0_1589149926024,7d6c2e17b47344c1883aa282fc9a4be0,1.0.40,2020/05/10 22:32:15.267,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/7d6c2e17b47344c1883aa282fc9a4be0_1589149926024.jpg,leave,40.91197252743031,-73.07169352664897,,,false,false,0
-73.0717621744359,40.9120662371078,9548,7d6c2e17b47344c1883aa282fc9a4be0_1589149911934,7d6c2e17b47344c1883aa282fc9a4be0,1.0.40,2020/05/10 22:31:55.889,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/7d6c2e17b47344c1883aa282fc9a4be0_1589149911934.jpg,leave,40.91206623710775,-73.07176217443595,,,false,false,0
-73.0715837237174,40.9119906323411,9549,7d6c2e17b47344c1883aa282fc9a4be0_1589149871745,7d6c2e17b47344c1883aa282fc9a4be0,1.0.40,2020/05/10 22:31:25.271,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/7d6c2e17b47344c1883aa282fc9a4be0_1589149871745.jpg,leave,40.911990632341144,-73.07158372371744,,,false,false,0
-73.0716710631485,40.9120264649772,9550,7d6c2e17b47344c1883aa282fc9a4be0_1589149848725,7d6c2e17b47344c1883aa282fc9a4be0,1.0.40,2020/05/10 22:30:59.160,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/7d6c2e17b47344c1883aa282fc9a4be0_1589149848725.jpg,leave,40.912026464977224,-73.07167106314847,,,false,false,0
118.879475221149,-2.68613446969789,9551,44259e53b3784c3688fd267dad95c897_1589149721139,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/10 22:28:46.631,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589149721139.jpg,leave,-2.6861344696978944,118.8794752211486,,4968,false,false,0
-73.0717589893127,40.9120050911241,9552,7d6c2e17b47344c1883aa282fc9a4be0_1589149624334,7d6c2e17b47344c1883aa282fc9a4be0,1.0.40,2020/05/10 22:27:08.678,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/7d6c2e17b47344c1883aa282fc9a4be0_1589149624334.jpg,trash,40.91200509112413,-73.07175898931274,,,false,false,0
118.878994602821,-2.68484537489962,9553,44259e53b3784c3688fd267dad95c897_1589149602758,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/10 22:26:51.722,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589149602758.jpg,leave,-2.6848453748996226,118.87899460282073,,4968,false,false,0
-73.0716366135264,40.9119272651532,9554,7d6c2e17b47344c1883aa282fc9a4be0_1589149593282,7d6c2e17b47344c1883aa282fc9a4be0,1.0.40,2020/05/10 22:26:39.434,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/7d6c2e17b47344c1883aa282fc9a4be0_1589149593282.jpg,trash,40.91192726515318,-73.07163661352644,,,false,false,0
118.87890206661,-2.68467279151332,9555,44259e53b3784c3688fd267dad95c897_1589149576045,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/10 22:26:23.520,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589149576045.jpg,leave,-2.6846727915133206,118.87890206660971,,4968,false,false,0
-73.0715465080674,40.9120038757481,9556,7d6c2e17b47344c1883aa282fc9a4be0_1589149578710,7d6c2e17b47344c1883aa282fc9a4be0,1.0.40,2020/05/10 22:26:23.467,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/7d6c2e17b47344c1883aa282fc9a4be0_1589149578710.jpg,trash,40.91200387574815,-73.07154650806736,,,false,false,0
-73.0713854917074,40.9120330028617,9557,7d6c2e17b47344c1883aa282fc9a4be0_1589149552924,7d6c2e17b47344c1883aa282fc9a4be0,1.0.40,2020/05/10 22:25:56.705,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/7d6c2e17b47344c1883aa282fc9a4be0_1589149552924.jpg,trash,40.91203300286169,-73.07138549170742,,,false,false,0
-73.0712264671736,40.91228441648,9558,7d6c2e17b47344c1883aa282fc9a4be0_1589149516645,7d6c2e17b47344c1883aa282fc9a4be0,1.0.40,2020/05/10 22:25:26.320,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/7d6c2e17b47344c1883aa282fc9a4be0_1589149516645.jpg,trash,40.91228441648,-73.07122646717364,,,false,false,0
118.878435278422,-2.6831274200256,9559,44259e53b3784c3688fd267dad95c897_1589149453623,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/10 22:24:19.610,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589149453623.jpg,leave,-2.6831274200255875,118.87843527842209,,4968,false,false,0
118.87780529458,-2.68177215010178,9560,44259e53b3784c3688fd267dad95c897_1589149328710,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/10 22:22:16.766,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589149328710.jpg,trash,-2.6817721501017826,118.8778052945797,,4968,false,false,0
118.875832697487,-2.68125972245138,9561,44259e53b3784c3688fd267dad95c897_1589149075060,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/10 22:18:01.873,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589149075059.jpg,trash,-2.681259722451383,118.87583269748731,,4968,false,false,0
118.872941779083,-2.68246172927572,9562,44259e53b3784c3688fd267dad95c897_1589148787418,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/10 22:13:13.407,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589148787418.jpg,trash,-2.682461729275703,118.87294177908345,,4968,false,false,0
118.871982157523,-2.68255608941246,9563,44259e53b3784c3688fd267dad95c897_1589148653351,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/10 22:10:59.962,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589148653349.jpg,trash,-2.6825560894124565,118.87198215752285,,4968,false,false,0
118.87121416834,-2.68266455625259,9564,44259e53b3784c3688fd267dad95c897_1589148540766,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/10 22:09:09.340,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589148540766.jpg,leave,-2.682664556252588,118.87121416834027,,4968,false,false,0
118.870522083058,-2.68125395168827,9565,44259e53b3784c3688fd267dad95c897_1589148393529,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/10 22:06:40.909,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589148393528.jpg,trash,-2.681253951688273,118.87052208305836,,4968,false,false,0
118.880875418073,-2.67767243553203,9566,44259e53b3784c3688fd267dad95c897_1589144698807,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/10 21:05:06.214,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589144698807.jpg,trash,-2.6776724355320334,118.88087541807339,,4968,false,false,0
118.882291289225,-2.67724601615334,9567,44259e53b3784c3688fd267dad95c897_1589144597098,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/10 21:03:25.331,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589144597098.jpg,trash,-2.6772460161533242,118.88229128922542,,4968,false,false,0
-79.0212959993347,35.6936530370131,9568,16ba7812adb448d9b491770c64f830af_1589140678734,16ba7812adb448d9b491770c64f830af,1.0.40,2020/05/10 19:58:51.924,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/16ba7812adb448d9b491770c64f830af_1589140678734.jpg,leave,35.69365303701307,-79.0212959993347,,,false,false,0
-79.0227198880902,35.6939459871833,9569,16ba7812adb448d9b491770c64f830af_1589140537267,16ba7812adb448d9b491770c64f830af,1.0.40,2020/05/10 19:56:01.170,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/16ba7812adb448d9b491770c64f830af_1589140537267.jpg,leave,35.693945987183305,-79.02271988809017,,,false,false,0
-79.0220023133597,35.6943212449883,9570,16ba7812adb448d9b491770c64f830af_1589140426953,16ba7812adb448d9b491770c64f830af,1.0.40,2020/05/10 19:53:53.299,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/16ba7812adb448d9b491770c64f830af_1589140426953.jpg,leave,35.694321244988295,-79.02200231335966,,,false,false,0
-79.0219306480875,35.6944701494981,9571,16ba7812adb448d9b491770c64f830af_1589140394887,16ba7812adb448d9b491770c64f830af,1.0.40,2020/05/10 19:53:24.636,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/16ba7812adb448d9b491770c64f830af_1589140394887.jpg,leave,35.694470149498144,-79.02193064808755,,,false,false,0
-79.0218936836116,35.6947605031365,9572,16ba7812adb448d9b491770c64f830af_1589140360081,16ba7812adb448d9b491770c64f830af,1.0.40,2020/05/10 19:52:48.199,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/16ba7812adb448d9b491770c64f830af_1589140360081.jpg,leave,35.694760503136465,-79.02189368361161,,,false,false,0
-79.0219434723994,35.6946744583879,9573,16ba7812adb448d9b491770c64f830af_1589140296209,16ba7812adb448d9b491770c64f830af,1.0.40,2020/05/10 19:51:52.371,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/16ba7812adb448d9b491770c64f830af_1589140296209.jpg,leave,35.69467445838793,-79.0219434723994,,,false,false,0
-79.0219396167239,35.6945791561489,9574,16ba7812adb448d9b491770c64f830af_1589140257980,16ba7812adb448d9b491770c64f830af,1.0.40,2020/05/10 19:51:13.780,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/16ba7812adb448d9b491770c64f830af_1589140257980.jpg,leave,35.69457915614888,-79.02193961672393,,,false,false,0
-79.0221914090952,35.6946543418203,9575,16ba7812adb448d9b491770c64f830af_1589140227420,16ba7812adb448d9b491770c64f830af,1.0.40,2020/05/10 19:50:41.710,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/16ba7812adb448d9b491770c64f830af_1589140227420.jpg,leave,35.69465434182033,-79.02219140909521,,,false,false,0
-79.0218742378792,35.6946900068183,9576,16ba7812adb448d9b491770c64f830af_1589140119460,16ba7812adb448d9b491770c64f830af,1.0.40,2020/05/10 19:49:15.836,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/16ba7812adb448d9b491770c64f830af_1589140119460.jpg,leave,35.69469000681832,-79.0218742378792,,,false,false,0
-83.9184801467544,42.3787990445665,9577,402cbbbe9a4f4ec99e42e9bb92b0a22a_1589136768352,402cbbbe9a4f4ec99e42e9bb92b0a22a,1.0.40,2020/05/10 18:53:07.167,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/402cbbbe9a4f4ec99e42e9bb92b0a22a_1589136768352.jpg,recycle,42.37879904456657,-83.91848014675445,,,false,false,0
-112.032544556172,41.1832566689544,9578,1fdb3ac4b838402083ff5b44e79b5f1c_1589134144309,1fdb3ac4b838402083ff5b44e79b5f1c,1.0.40,2020/05/10 18:09:23.851,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/1fdb3ac4b838402083ff5b44e79b5f1c_1589134144309.jpg,recycle,41.18325666895445,-112.03254455617203,,,false,false,0
-81.9250330856204,41.3576505207952,9579,08b9bfd745fa43c094128497bca44d27_1589131401609,08b9bfd745fa43c094128497bca44d27,1.0.40,2020/05/10 17:23:42.494,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/08b9bfd745fa43c094128497bca44d27_1589131401609.jpg,trash,41.357650520795154,-81.9250330856204,,EY,false,false,0
-74.5022740960815,40.4958448559423,9580,edc99a241d694c449e6c10cb2ac8257f_1589129566269,edc99a241d694c449e6c10cb2ac8257f,1.0.40,2020/05/10 16:52:55.660,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/edc99a241d694c449e6c10cb2ac8257f_1589129566269.jpg,trash,40.49584485594229,-74.50227409608148,,,false,false,0
-74.5021894388595,40.4960084706922,9581,edc99a241d694c449e6c10cb2ac8257f_1589129530169,edc99a241d694c449e6c10cb2ac8257f,1.0.40,2020/05/10 16:52:25.767,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/edc99a241d694c449e6c10cb2ac8257f_1589129530169.jpg,trash,40.496008470692196,-74.50218943885946,,,false,false,0
-74.5019717608341,40.496161188968,9582,edc99a241d694c449e6c10cb2ac8257f_1589129498446,edc99a241d694c449e6c10cb2ac8257f,1.0.40,2020/05/10 16:51:53.990,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/edc99a241d694c449e6c10cb2ac8257f_1589129498446.jpg,trash,40.49616118896799,-74.5019717608341,,,false,false,0
-74.5037339996096,40.4968912232048,9583,edc99a241d694c449e6c10cb2ac8257f_1589129372598,edc99a241d694c449e6c10cb2ac8257f,1.0.40,2020/05/10 16:49:56.540,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/edc99a241d694c449e6c10cb2ac8257f_1589129372598.jpg,trash,40.49689122320476,-74.50373399960962,,,false,false,0
7.23998974065887,47.1293027186263,9584,7edbde3abcb443e38140e36944150f72_1589115674169,7edbde3abcb443e38140e36944150f72,1.0.40,2020/05/10 13:01:39.799,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/7edbde3abcb443e38140e36944150f72_1589115674169.jpg,leave,47.12930271862635,7.239989740658872,,,false,false,0
-1.51812943516487,51.4349813729293,9585,2653d574e511456b9d047bce74e8bae4_1589115548697,2653d574e511456b9d047bce74e8bae4,1.0.40,2020/05/10 12:59:18.986,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/2653d574e511456b9d047bce74e8bae4_1589115548697.jpg,trash,51.4349813729293,-1.518129435164873,,,false,false,0
-0.156810156528369,51.1704527508861,9586,34081a02b6e747a7851c32fcf96870d9_1589110698548,34081a02b6e747a7851c32fcf96870d9,1.0.40,2020/05/10 11:38:28.405,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/34081a02b6e747a7851c32fcf96870d9_1589110698548.jpg,trash,51.17045275088615,-0.15681015652836855,true,,false,false,1
-0.14972344338279,51.1739016116691,9587,34081a02b6e747a7851c32fcf96870d9_1589106314225,34081a02b6e747a7851c32fcf96870d9,1.0.40,2020/05/10 10:25:21.937,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/34081a02b6e747a7851c32fcf96870d9_1589106314224.jpg,leave,51.173901611669066,-0.14972344338279026,true,,false,false,1
-0.150725645510452,51.1739674481114,9588,34081a02b6e747a7851c32fcf96870d9_1589106202092,34081a02b6e747a7851c32fcf96870d9,1.0.40,2020/05/10 10:23:32.622,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/34081a02b6e747a7851c32fcf96870d9_1589106202092.jpg,leave,51.17396744811142,-0.15072564551045237,true,,false,false,1
118.889747368729,-2.67774336656402,9589,44259e53b3784c3688fd267dad95c897_1589103472650,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/10 09:38:00.748,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589103472650.jpg,leave,-2.6777433665640085,118.88974736872906,,4968,false,false,0
-121.878849731034,37.3797113240408,9590,bb2aa0ab8fad4b61b7f274d63195e83e_1589069524326,bb2aa0ab8fad4b61b7f274d63195e83e,1.0.40,2020/05/10 00:12:32.503,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/bb2aa0ab8fad4b61b7f274d63195e83e_1589069524326.jpg,recycle,37.37971132404076,-121.87884973103434,,,false,false,0
-121.87911694006,37.3793232278246,9591,bb2aa0ab8fad4b61b7f274d63195e83e_1589069424396,bb2aa0ab8fad4b61b7f274d63195e83e,1.0.40,2020/05/10 00:10:53.982,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/bb2aa0ab8fad4b61b7f274d63195e83e_1589069424396.jpg,trash,37.37932322782459,-121.87911694005977,,,false,false,0
118.866783678642,-2.67736092210066,9592,44259e53b3784c3688fd267dad95c897_1589063663899,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/09 22:34:30.806,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589063663899.jpg,leave,-2.677360922100655,118.86678367864234,,4968,false,false,0
118.864878184792,-2.67715591513803,9593,44259e53b3784c3688fd267dad95c897_1589063435830,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/09 22:30:44.527,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589063435830.jpg,leave,-2.67715591513803,118.8648781847923,,4968,false,false,0
118.859235838145,-2.67145867553585,9594,44259e53b3784c3688fd267dad95c897_1589061266568,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/09 21:54:36.481,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589061266568.jpg,leave,-2.6714586755358463,118.8592358381447,,4968,false,false,0
118.861124888173,-2.67369903624308,9595,44259e53b3784c3688fd267dad95c897_1589060915163,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/09 21:48:45.979,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589060915162.jpg,leave,-2.6736990362430766,118.86112488817318,,4968,false,false,0
118.872916046641,-2.68040124792856,9596,44259e53b3784c3688fd267dad95c897_1589059867078,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/09 21:31:14.180,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589059867078.jpg,trash,-2.680401247928557,118.87291604664071,,4968,false,false,0
118.882848098985,-2.67617236823093,9597,44259e53b3784c3688fd267dad95c897_1589059130735,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/09 21:18:59.332,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589059130735.jpg,trash,-2.676172368230934,118.88284809898481,,4968,false,false,0
118.884305544308,-2.67508913297455,9598,44259e53b3784c3688fd267dad95c897_1589058958107,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/09 21:16:08.678,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589058958107.jpg,trash,-2.675089132974546,118.88430554430828,,4968,false,false,0
118.885574815906,-2.67424277030181,9599,44259e53b3784c3688fd267dad95c897_1589058821683,44259e53b3784c3688fd267dad95c897,1.0.40,2020/05/09 21:13:48.729,,https://ec2020-photos.s3.amazonaws.com/plastic-pollution/44259e53b3784c3688fd267dad95c897_1589058821683.jpg,leave,-2.674242770301812,118.88557481590554,,4968,false,false,0
